./bootnode.sh 192.168.0.120 >> /usr/local/myproj/ethereumTest/localNet1/testnet/bootnode.log 2>&1
Generating bootnode enr
Generated bootnode enr and written to /usr/local/myproj/ethereumTest/localNet1/testnet/boot_enr.yaml
Starting bootnode
Oct 16 08:37:43.485 WARN Discv5 packet filter is disabled
Oct 16 14:21:13.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:21:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:21:33.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:21:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:21:53.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:22:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:22:13.497 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:22:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:22:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:22:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:22:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:23:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:23:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:23:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:23:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:23:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:23:53.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:24:03.494 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:24:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:24:23.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:24:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:24:43.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:24:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:25:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:25:13.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:25:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:25:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:25:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:25:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:26:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:26:13.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:26:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:26:33.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:26:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:26:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:27:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:27:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:27:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:27:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:27:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:27:53.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:28:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:28:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:28:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:28:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:28:43.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:28:53.497 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:29:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:29:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:29:23.494 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:29:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:29:43.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:29:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:30:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:30:13.494 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:30:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:30:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:30:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:30:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:31:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:31:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:31:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:31:33.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:31:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:31:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:32:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:32:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:32:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:32:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:32:43.494 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:32:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:33:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:33:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:33:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:33:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:33:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:33:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:34:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:34:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:34:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:34:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:34:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:34:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:35:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:35:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:35:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:35:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:35:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:35:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:36:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:36:13.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:36:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:36:33.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:36:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:36:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:37:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:37:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:37:23.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:37:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:37:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:37:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:38:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:38:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:38:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:38:33.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:38:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:38:53.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:39:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:39:13.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:39:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:39:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:39:43.494 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:39:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:40:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:40:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:40:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:40:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:40:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:40:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:41:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:41:13.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:41:23.494 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:41:33.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:41:43.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:41:53.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:42:03.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:42:13.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:42:23.495 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
Oct 16 14:42:33.496 INFO Server metrics                          unreachable_nodes: 0, ipv6_and_ipv4_nodes: 0, ipv6_nodes: 0, ipv4_nodes: 0, requests/s: 0.00, active_sessions: 0, connected_peers: 0
